DRR003148,DRR003149,DRR003150,DRR003151,DRR003152,DRR003153,DRR003154,DRR003155,DRR003156,DRR003157,DRR003158,DRR003159
TraesCS6D02G009900,1.16707861935063,0.978158859615539,2.70333860954937,0.712610852087347,0.836441058943351,1.75080247089532,1.07457967786108,1.05988770842084,1.11214251409248,1.02229078307227,0.223704608383726,0.792349528979577
TraesCS6D02G044200,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G104500,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G016700,8.38713237814558,5.51331229049549,7.1106684321061,7.83231675973451,7.54325042434926,11.2498103781266,7.26813640156176,9.40900314739636,8.93261276256041,8.21093302360701,7.18708839765073,9.37862775811046
TraesCS7D02G022700,0.392221778860337,0.438308327094392,0,0,0,0.470715750032141,2.40757018301733,2.49338583406004,2.61631526440256,2.40493906717753,2.10506036489086,1.59771622879239
TraesCS7D02G022800,0,0,0.42092192133465,0,0.781425700139681,0,0,1.11394750590917,0.779245052688775,0.716288627603135,0,1.11035131313445
TraesCS7D02G104600,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G082900,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G280200,0,0,0,0,0,0,0,0,0,0,0,0.725292710865546
TraesCS7D02G449600,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G449000,0,0,0,0,0,0,0,0,0,0,0,0
TraesCSU02G149300,6.25766940631877,5.24471502506109,11.2737520868007,15.2835740584431,5.97979894750764,13.1424910265384,23.0468256835847,19.8902573657211,19.3801130696486,20.5550347622011,22.7898273122087,8.49687643042486
TraesCSU02G213700,0,0,0,0,0,0,0,0,0,0,0,0
