Geneid,Control_rep1,Control_rep2,Control_rep3,100mM_NaCl_rep1,100mM_NaCl_rep2,100mM_NaCl_rep3,200mM_NaCl_rep1,200mM_NaCl_rep2,200mM_NaCl_rep3,300mM_NaCl_rep1,300mM_NaCl_rep2,300mM_NaCl_rep3
TraesCS7A02G024900,0.543950788907557,0.530793309790548,1.51535054022211,1.01766388988053,1.3284289137111,1.11689933844418,0.358746604789589,0.678283127974618,0.36952882372598,0.721171191304204,1.12960863510762,1.10026619496854
TraesCS7A02G087800,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7A02G281700,0,0,0.0859016323010603,0.169673397350904,0.0724091231792213,0,0.338941586076537,0.17477392586653,0.436410700277363,0,0,0
TraesCS7A02G461400,0,0,0,0,0,0,0,0.144860404236898,0,0,0,0
TraesCS1B02G049500,0,0.0593722639891471,0,0,0.0514358179545623,0.053542102101781,0.120383571525322,0,0,0,0,0
TraesCS1B02G041700,0,0,0,0,0,0,0,0,0,0.0849027734799097,0.0886584740894871,0
TraesCS2B02G301500,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS3B02G009500,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS3B02G084400,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS3B02G011600,2.21966615774259,1.27143201312522,1.86674617802304,10.7389926281189,11.3294711911944,10.0325885905806,22.9714957695602,29.150021560329,26.791541179556,13.279789784293,13.5773182669263,15.2483360596551
TraesCS4B02G086600,0,0,0,0,0,0,0,0,0,0.071713993133516,0,0
TraesCS4B02G351700,0,0,0.0653510025639645,0,0,0,0,0,0,0,0,0
TraesCS4B02G351800,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS6B02G015700,0,0,0,0.0586055108880385,0.150061484821819,0.208275287828217,0.351213185862074,0.301836215200344,0.723537972016691,0.0588355932080185,0.122876407970513,0
TraesCS6B02G654200_M,0,0,0,0,0,0,0,0,0,0,0.11098255029907,0
TraesCS7B02G007300,3.89204093699859,3.52706890212936,4.59594088647711,1.98180136384504,2.37354360411888,2.01635073527295,1.7559503378195,2.53525731562077,2.72953175903335,3.46572316579366,2.64725379802034,3.12111451238606
TraesCS7B02G120500,1.67394871002204,2.17794402074908,1.49226386431341,0.736882038267507,0.576526053598444,0.818365437663412,0.368001069556543,0.126505557873042,0.0631769056243709,0.369887500244038,1.0299989038378,0.705405868549631
TraesCS7B02G379400,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7B02G611500_M,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS2D02G548100,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS2D02G555400,2.89489961008742,2.79000065498742,3.06294822196019,2.28482264337299,1.97758960355243,2.3444841097657,0.514274788257679,0.861847406996703,0.529731445648801,1.19535678176943,1.3831779514311,1.10901582673767
TraesCS2D02G667500_M,0.0847259754150941,0.0459314231206362,0.094412623519829,0.419589801167875,0.596874742335632,0.787001048001811,1.07100464886108,1.24858653721009,1.29505378084612,0.514845332040904,0.19549806383327,0.374889086592102
TraesCS2D02G740900_M,1.48620033668511,1.00711877573372,0.966067868821962,0.722383489125666,0.767795222609716,0.980880850949484,2.69549318277068,2.68156417378275,2.67834756956347,0.424185008559866,0.100020733904593,0.34445854773434
TraesCS3D02G488300,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4D02G164600,24.2161868103788,26.93423116574,29.07587594999,14.1610283320035,14.6046474012856,15.1153322724492,19.8410556408376,15.9035778058549,14.2656984051298,18.0669594438762,18.453782001156,17.5100078840831
TraesCS4D02G346500,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS5D02G032500,4.56839157085918,4.37047840948124,5.19050934858831,3.74604141337696,2.35589829276901,3.50338821547829,5.907739460116,6.60032347319339,6.79524948607272,3.26591289801343,2.48027750656192,3.28404666354494
TraesCS5D02G482100,2.15245307298444,2.61159350192261,2.28432493979684,0.564001467152482,1.54042209924409,1.10240762975555,2.7039744093409,1.45238959300235,2.20498407058606,0.849323563278121,0.532136193263242,1.10141629900509
TraesCS6D02G009900,1.25045095277877,1.3981505673406,1.21923719555044,0.989100341305403,0.844208810201102,0.840571173591509,0.944966260437613,1.32891332579705,1.2388313098628,1.5974082391871,1.26232331121248,1.58082879447127
TraesCS6D02G044200,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G104500,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G016700,3.43593138035551,4.65669522455758,4.04964837990713,3.4177070037825,4.77900212982861,4.39324252681316,4.72097209178033,6.59147377553771,5.23692840332836,8.24929993431349,10.3675451210197,8.18625728709295
TraesCS7D02G022700,0,0.113909929339178,0.117071653164588,0.115620300766259,0.148024936099237,0.154086520977197,0.173223360598401,0.119095946626193,0.118953088018458,0.290185550786692,0,0
TraesCS7D02G022800,0.328557617246322,0.237489055956588,0.0610202213069334,0.12052749149126,0.257179089772811,0.053542102101781,0,0.310376629331105,0.310004324694419,0.302501691065799,0.252706358015306,0
TraesCS7D02G104600,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G082900,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G280200,0,0.542955888873513,0.07971805176577,0.0787297767863631,0.0671967933005614,0,0.314543067234451,0,0.404995922241833,0.0790388659730288,0,0
TraesCS7D02G449600,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G449000,0.190523696011144,0.413144821437433,0.636918320325478,1.04837060280287,0.178959335525848,0.558863029450973,0.209423752018793,0,0.215718035266634,0,0,0
TraesCSU02G149300,10.8951328385632,10.6770275648403,10.9733828749713,9.68443544879775,9.05299704158675,9.21885168239639,5.75766155835142,4.750265677398,6.87962303924418,8.33353376618191,5.07626596517499,5.29757797577444
TraesCSU02G213700,0,0,0,0,0,0,0,0,0,0,0,0
